booking_id,hotel_id,room_id,booking_date,check_in,check_out,status,total_amount
11887,8,801,2024-06-18,2024-08-17,2024-08-18,confirmed,1291.43
11888,4,401,2024-05-14,2024-07-23,2024-07-25,cancelled,1220.61
11889,6,601,2024-05-03,2024-08-03,2024-08-09,confirmed,1128.61
11890,6,601,2024-06-20,2024-08-13,2024-08-20,confirmed,474.87
11891,2,201,2024-06-26,2024-07-24,2024-07-31,confirmed,694.13
11892,1,101,2024-06-27,2024-07-28,2024-08-01,confirmed,728.32
11893,1,101,2024-06-23,2024-07-22,2024-07-28,confirmed,1011.89
11894,6,601,2024-05-12,2024-07-08,2024-07-11,confirmed,591.96
11895,7,701,2024-06-17,2024-07-01,2024-07-07,confirmed,763.09
11896,2,201,2024-05-02,2024-07-20,2024-07-26,confirmed,1617.74
11897,10,1001,2024-05-02,2024-07-30,2024-08-04,cancelled,188.32
11898,2,201,2024-06-30,2024-08-09,2024-08-13,confirmed,695.16
11899,2,201,2024-06-30,2024-07-23,2024-07-29,confirmed,696.25
11900,4,401,2024-06-24,2024-07-28,2024-08-01,confirmed,994.76
11901,3,301,2024-05-04,2024-07-10,2024-07-14,confirmed,923.47
11902,4,401,2024-06-21,2024-08-19,2024-08-25,confirmed,894.89
11903,3,301,2024-06-07,2024-07-20,2024-07-23,confirmed,401.53
11904,10,1001,2024-05-10,2024-07-18,2024-07-19,cancelled,1212.24
11905,4,401,2024-06-02,2024-07-11,2024-07-13,confirmed,832.07
11906,7,701,2024-06-08,2024-08-15,2024-08-17,confirmed,577.18
11907,7,701,2024-06-22,2024-07-26,2024-07-30,cancelled,1630.71
11908,8,801,2024-06-20,2024-08-12,2024-08-14,cancelled,1731.09
11909,10,1001,2024-06-13,2024-07-08,2024-07-12,confirmed,937.42
11910,2,201,2024-05-18,2024-08-15,2024-08-17,confirmed,1397.11
11911,9,901,2024-05-05,2024-07-26,2024-07-31,cancelled,1358.64
11912,10,1001,2024-05-09,2024-07-25,2024-07-27,confirmed,274.47
11913,1,102,2024-06-29,2024-07-09,2024-07-11,confirmed,113.34
11914,4,401,2024-05-18,2024-07-16,2024-07-17,confirmed,675.06
11915,2,201,2024-05-23,2024-08-17,2024-08-18,confirmed,584.99
11916,2,201,2024-05-30,2024-07-06,2024-07-13,confirmed,1146.12
11917,6,601,2024-05-15,2024-08-02,2024-08-04,confirmed,1401.1
11918,1,102,2024-05-06,2024-07-17,2024-07-23,confirmed,1493.24
11919,4,401,2024-06-18,2024-07-31,2024-08-06,cancelled,266.24
11920,3,301,2024-05-15,2024-08-02,2024-08-07,confirmed,1787.26
11921,9,901,2024-05-24,2024-08-10,2024-08-16,confirmed,295.99
11922,7,701,2024-06-05,2024-07-03,2024-07-06,cancelled,1678.76
11923,1,101,2024-06-03,2024-07-02,2024-07-07,confirmed,1568.04
11924,3,301,2024-06-06,2024-07-27,2024-08-01,confirmed,1172.96
11925,10,1001,2024-06-16,2024-07-15,2024-07-18,confirmed,194.91
11926,1,102,2024-06-03,2024-08-11,2024-08-12,confirmed,550.41
11927,1,101,2024-06-13,2024-07-23,2024-07-29,confirmed,636.93
11928,1,102,2024-06-27,2024-07-12,2024-07-13,confirmed,1219.34
11929,3,301,2024-06-10,2024-07-14,2024-07-17,confirmed,1643.5
11930,9,901,2024-06-24,2024-07-28,2024-07-30,confirmed,930.1
11931,3,302,2024-06-09,2024-07-20,2024-07-21,confirmed,113.36
11932,5,501,2024-05-26,2024-08-19,2024-08-26,confirmed,706.57
11933,6,601,2024-05-10,2024-07-24,2024-07-30,cancelled,994.35
11934,1,102,2024-06-07,2024-07-16,2024-07-22,confirmed,1089.2
11935,5,501,2024-06-25,2024-07-07,2024-07-09,confirmed,1119.14
11936,8,801,2024-06-28,2024-08-07,2024-08-13,cancelled,419.91
11937,9,901,2024-06-02,2024-07-07,2024-07-08,cancelled,1148.51
11938,2,201,2024-06-11,2024-08-16,2024-08-20,cancelled,435.42
11939,5,501,2024-05-15,2024-07-10,2024-07-11,confirmed,805.14
11940,1,101,2024-05-16,2024-07-17,2024-07-24,cancelled,1640.65
11941,9,901,2024-06-08,2024-07-24,2024-07-28,confirmed,290.8
11942,7,701,2024-06-03,2024-07-05,2024-07-09,confirmed,1682.58
11943,1,102,2024-05-29,2024-08-20,2024-08-21,confirmed,558.79
11944,2,201,2024-06-22,2024-07-19,2024-07-20,cancelled,193.96
11945,7,701,2024-05-17,2024-07-13,2024-07-19,cancelled,936.49
11946,4,401,2024-05-27,2024-08-02,2024-08-03,confirmed,1373.74
11947,5,501,2024-06-06,2024-08-05,2024-08-12,confirmed,1128.34
11948,1,102,2024-06-17,2024-07-12,2024-07-13,confirmed,462.45
11949,6,601,2024-05-17,2024-07-01,2024-07-08,confirmed,951.53
11950,9,901,2024-05-15,2024-08-03,2024-08-06,confirmed,466.78
11951,3,302,2024-05-16,2024-07-18,2024-07-23,confirmed,472.92
11952,3,301,2024-05-27,2024-07-16,2024-07-19,confirmed,343.32
11953,6,601,2024-05-05,2024-07-18,2024-07-20,confirmed,1441.96
11954,3,302,2024-05-20,2024-07-16,2024-07-23,confirmed,288.68
11955,3,301,2024-05-20,2024-07-23,2024-07-29,confirmed,721.18
11956,8,801,2024-06-25,2024-08-15,2024-08-20,confirmed,318.48
11957,5,501,2024-05-04,2024-08-09,2024-08-12,confirmed,187.92
11958,3,302,2024-05-09,2024-07-01,2024-07-08,confirmed,1339.12
11959,1,102,2024-06-13,2024-07-12,2024-07-15,cancelled,1008.93
11960,1,101,2024-05-06,2024-08-19,2024-08-26,confirmed,1325.65
11961,7,701,2024-05-17,2024-07-25,2024-07-31,confirmed,1160.85
11962,9,901,2024-05-23,2024-08-05,2024-08-07,cancelled,467.29
11963,1,102,2024-06-13,2024-07-14,2024-07-19,confirmed,1557.56
11964,10,1001,2024-06-05,2024-07-10,2024-07-14,confirmed,1331.95
11965,8,801,2024-06-07,2024-07-10,2024-07-14,confirmed,400.39
11966,5,501,2024-06-19,2024-07-12,2024-07-14,confirmed,1703.14
11967,5,501,2024-06-19,2024-08-11,2024-08-14,confirmed,368.59
11968,7,701,2024-06-19,2024-07-26,2024-08-01,confirmed,208.77
11969,7,701,2024-06-26,2024-07-28,2024-07-30,confirmed,1193.15
11970,2,201,2024-06-05,2024-07-07,2024-07-13,confirmed,1332.77
11971,7,701,2024-05-10,2024-07-01,2024-07-06,confirmed,746.62
11972,1,101,2024-06-23,2024-07-01,2024-07-08,cancelled,1688.3
11973,9,901,2024-06-22,2024-07-16,2024-07-23,confirmed,333.91
11974,6,601,2024-05-21,2024-08-08,2024-08-09,cancelled,106.07
11975,3,301,2024-05-11,2024-07-07,2024-07-12,cancelled,668.65
11976,1,102,2024-05-16,2024-07-06,2024-07-08,confirmed,1389.04
11977,5,501,2024-05-04,2024-07-29,2024-08-05,confirmed,657.3
11978,8,801,2024-06-21,2024-07-16,2024-07-17,confirmed,547.35
11979,1,101,2024-05-27,2024-07-08,2024-07-09,cancelled,265.81
11980,6,601,2024-06-12,2024-07-07,2024-07-12,cancelled,800.14
11981,6,601,2024-06-30,2024-07-15,2024-07-16,confirmed,749.01
11982,5,501,2024-06-08,2024-08-11,2024-08-14,confirmed,1593.07
11983,8,801,2024-06-06,2024-08-13,2024-08-19,cancelled,282.22
11984,3,301,2024-06-20,2024-07-08,2024-07-10,confirmed,1724.5
11985,9,901,2024-06-08,2024-07-05,2024-07-10,confirmed,706.44
11986,9,901,2024-05-02,2024-07-06,2024-07-07,confirmed,394.5
11987,3,301,2024-05-28,2024-07-22,2024-07-27,confirmed,817.17
11988,10,1001,2024-05-04,2024-08-12,2024-08-18,confirmed,1488.03
11989,2,201,2024-06-08,2024-07-07,2024-07-10,cancelled,1221.56
11990,8,801,2024-05-02,2024-07-17,2024-07-24,cancelled,1455.75
11991,10,1001,2024-05-11,2024-07-01,2024-07-08,cancelled,344.18
11992,3,302,2024-05-20,2024-07-10,2024-07-13,confirmed,853.85
11993,1,101,2024-05-11,2024-08-20,2024-08-24,cancelled,283.51
11994,3,302,2024-06-03,2024-08-16,2024-08-19,confirmed,642.42
11995,3,301,2024-06-22,2024-07-12,2024-07-19,confirmed,636.03
11996,1,101,2024-06-03,2024-07-31,2024-08-06,cancelled,1118.98
11997,7,701,2024-05-21,2024-07-22,2024-07-24,cancelled,1208.26
11998,2,201,2024-06-15,2024-07-25,2024-07-29,confirmed,1011.26
11999,5,501,2024-05-30,2024-08-04,2024-08-09,cancelled,747.71
12000,2,201,2024-05-24,2024-08-15,2024-08-19,confirmed,1417.97
12001,3,301,2024-05-10,2024-08-17,2024-08-19,confirmed,492.18
12002,7,701,2024-06-30,2024-07-14,2024-07-21,confirmed,1044.82
12003,9,901,2024-06-22,2024-07-08,2024-07-09,cancelled,707.07
12004,2,201,2024-05-07,2024-08-19,2024-08-26,confirmed,877.26
12005,7,701,2024-05-08,2024-08-05,2024-08-09,confirmed,1505.58
12006,5,501,2024-06-27,2024-08-17,2024-08-19,confirmed,1279.79
12007,1,101,2024-06-21,2024-07-25,2024-07-31,confirmed,1740.0
12008,1,101,2024-06-07,2024-07-04,2024-07-10,confirmed,1084.55
12009,8,801,2024-05-31,2024-08-08,2024-08-15,confirmed,341.18
12010,6,601,2024-06-21,2024-07-06,2024-07-08,confirmed,1063.3
12011,1,101,2024-05-09,2024-07-27,2024-07-29,cancelled,893.3
12012,2,201,2024-06-22,2024-08-17,2024-08-22,confirmed,602.16
12013,1,101,2024-06-04,2024-08-16,2024-08-19,confirmed,1192.69
12014,5,501,2024-06-30,2024-07-19,2024-07-20,confirmed,1596.78
12015,8,801,2024-06-28,2024-08-08,2024-08-15,confirmed,364.2
12016,1,101,2024-06-05,2024-07-28,2024-08-03,cancelled,866.85
12017,7,701,2024-05-16,2024-07-17,2024-07-22,confirmed,1302.99
12018,8,801,2024-06-03,2024-07-11,2024-07-14,cancelled,981.77
12019,1,101,2024-06-22,2024-08-17,2024-08-19,confirmed,185.75
12020,2,201,2024-06-05,2024-07-12,2024-07-19,cancelled,1046.39
12021,1,101,2024-05-08,2024-07-05,2024-07-12,confirmed,906.38
12022,8,801,2024-05-20,2024-08-11,2024-08-15,cancelled,371.85
12023,7,701,2024-05-10,2024-07-24,2024-07-30,confirmed,551.56
12024,9,901,2024-06-24,2024-07-05,2024-07-08,confirmed,1537.7
12025,5,501,2024-06-29,2024-07-16,2024-07-19,confirmed,272.05
12026,5,501,2024-06-17,2024-08-08,2024-08-09,cancelled,618.6
12027,1,102,2024-05-26,2024-07-13,2024-07-19,cancelled,500.97
12028,1,102,2024-06-25,2024-08-06,2024-08-11,confirmed,1776.9
12029,3,301,2024-05-31,2024-07-03,2024-07-04,confirmed,1703.4
12030,8,801,2024-06-30,2024-07-23,2024-07-30,confirmed,770.81
12031,6,601,2024-06-18,2024-07-21,2024-07-28,confirmed,698.48
12032,8,801,2024-06-22,2024-08-14,2024-08-20,confirmed,786.46
12033,3,302,2024-05-14,2024-08-02,2024-08-03,confirmed,1415.35
12034,7,701,2024-06-29,2024-08-07,2024-08-14,confirmed,1092.67
12035,1,101,2024-05-07,2024-07-03,2024-07-06,confirmed,1256.86
12036,9,901,2024-06-25,2024-08-10,2024-08-11,cancelled,485.98
12037,10,1001,2024-06-17,2024-08-13,2024-08-19,confirmed,1318.73
12038,1,101,2024-05-29,2024-08-03,2024-08-09,confirmed,984.82
12039,1,101,2024-05-12,2024-07-22,2024-07-26,cancelled,669.73
12040,10,1001,2024-06-07,2024-08-09,2024-08-16,cancelled,158.42
12041,1,102,2024-05-16,2024-08-19,2024-08-25,confirmed,447.08
12042,1,102,2024-05-22,2024-08-08,2024-08-09,cancelled,1059.4
12043,9,901,2024-05-30,2024-07-07,2024-07-14,confirmed,1400.4
12044,5,501,2024-06-11,2024-08-05,2024-08-12,cancelled,1426.27
12045,10,1001,2024-06-25,2024-08-01,2024-08-02,confirmed,380.22
12046,1,101,2024-06-12,2024-07-11,2024-07-12,confirmed,711.29
12047,6,601,2024-06-25,2024-07-05,2024-07-07,confirmed,877.87
12048,9,901,2024-05-31,2024-07-17,2024-07-24,cancelled,1202.0
12049,8,801,2024-06-22,2024-07-08,2024-07-13,confirmed,711.54
12050,3,301,2024-06-12,2024-07-26,2024-07-30,cancelled,1658.31
12051,3,302,2024-06-22,2024-07-29,2024-08-01,confirmed,1158.12
12052,1,102,2024-06-10,2024-07-24,2024-07-25,confirmed,955.16
12053,7,701,2024-06-14,2024-08-13,2024-08-14,confirmed,1191.01
12054,10,1001,2024-05-14,2024-08-20,2024-08-22,confirmed,1048.97
12055,1,102,2024-06-21,2024-07-07,2024-07-10,confirmed,1064.93
12056,5,501,2024-05-07,2024-07-05,2024-07-07,confirmed,880.5
12057,6,601,2024-06-25,2024-07-23,2024-07-27,confirmed,1005.05
12058,9,901,2024-05-09,2024-07-30,2024-07-31,confirmed,1341.34
12059,8,801,2024-05-03,2024-07-26,2024-08-02,confirmed,776.6
12060,3,301,2024-06-26,2024-07-21,2024-07-24,cancelled,921.56
12061,7,701,2024-05-17,2024-08-17,2024-08-21,confirmed,867.33
12062,1,101,2024-05-27,2024-07-10,2024-07-14,confirmed,455.03
12063,8,801,2024-05-25,2024-07-03,2024-07-08,cancelled,196.7
12064,9,901,2024-05-10,2024-07-24,2024-07-31,confirmed,899.53
12065,10,1001,2024-06-27,2024-07-14,2024-07-21,confirmed,1387.23
12066,6,601,2024-06-03,2024-07-18,2024-07-21,confirmed,232.94
12067,9,901,2024-06-26,2024-07-18,2024-07-22,confirmed,1584.16
12068,1,101,2024-06-02,2024-07-27,2024-08-01,confirmed,1617.16
12069,9,901,2024-06-19,2024-07-04,2024-07-05,cancelled,822.79
12070,3,301,2024-05-13,2024-07-20,2024-07-22,confirmed,1700.72
12071,6,601,2024-05-31,2024-07-31,2024-08-05,confirmed,364.78
12072,8,801,2024-05-17,2024-07-28,2024-07-31,cancelled,1065.24
12073,1,102,2024-05-09,2024-07-01,2024-07-06,cancelled,1111.09
12074,4,401,2024-06-26,2024-08-16,2024-08-22,confirmed,337.3
12075,5,501,2024-05-19,2024-08-16,2024-08-22,cancelled,1343.65
12076,6,601,2024-06-30,2024-07-10,2024-07-14,cancelled,944.05
12077,3,301,2024-06-10,2024-07-08,2024-07-15,cancelled,784.92
12078,9,901,2024-05-28,2024-08-16,2024-08-17,cancelled,1703.08
12079,3,302,2024-05-07,2024-07-09,2024-07-15,confirmed,1747.77
12080,7,701,2024-06-24,2024-07-03,2024-07-05,cancelled,410.89
12081,3,301,2024-05-17,2024-08-04,2024-08-11,confirmed,735.62
12082,6,601,2024-06-08,2024-07-14,2024-07-16,cancelled,1076.39
12083,4,401,2024-06-30,2024-07-24,2024-07-31,confirmed,606.33
12084,9,901,2024-06-11,2024-08-02,2024-08-09,cancelled,1285.83
12085,7,701,2024-05-20,2024-07-30,2024-08-03,confirmed,692.28
12086,1,102,2024-05-27,2024-07-28,2024-08-02,cancelled,664.26
12087,2,201,2024-05-02,2024-07-12,2024-07-16,confirmed,392.49
12088,8,801,2024-05-23,2024-07-11,2024-07-16,confirmed,577.4
12089,9,901,2024-05-19,2024-08-14,2024-08-20,confirmed,574.35
12090,8,801,2024-05-22,2024-07-07,2024-07-08,cancelled,267.52
12091,10,1001,2024-05-20,2024-07-02,2024-07-07,cancelled,267.28
12092,5,501,2024-05-14,2024-08-18,2024-08-23,cancelled,260.49
12093,10,1001,2024-06-02,2024-08-02,2024-08-07,cancelled,1231.78
12094,1,102,2024-05-07,2024-07-27,2024-07-29,confirmed,867.42
12095,3,302,2024-06-06,2024-07-08,2024-07-10,cancelled,1715.44
12096,4,401,2024-06-08,2024-08-20,2024-08-24,confirmed,1492.91
12097,7,701,2024-05-16,2024-08-20,2024-08-26,confirmed,1696.74
12098,7,701,2024-05-11,2024-07-15,2024-07-20,confirmed,1594.13
12099,9,901,2024-06-14,2024-07-20,2024-07-27,cancelled,1644.97
12100,1,101,2024-05-18,2024-07-16,2024-07-17,cancelled,798.89
12101,8,801,2024-06-30,2024-07-02,2024-07-04,cancelled,1527.72
12102,6,601,2024-05-28,2024-08-17,2024-08-22,confirmed,381.4
12103,6,601,2024-05-25,2024-07-28,2024-07-30,confirmed,759.23
12104,3,302,2024-05-22,2024-08-11,2024-08-15,cancelled,1460.28
12105,9,901,2024-05-25,2024-07-28,2024-07-30,cancelled,757.6
12106,6,601,2024-05-15,2024-07-12,2024-07-16,cancelled,974.54
12107,5,501,2024-06-03,2024-07-15,2024-07-16,confirmed,306.02
12108,7,701,2024-06-23,2024-08-10,2024-08-15,cancelled,1531.58
12109,9,901,2024-05-21,2024-07-17,2024-07-24,confirmed,1712.28
12110,5,501,2024-06-17,2024-07-06,2024-07-07,confirmed,109.73
12111,1,102,2024-05-12,2024-08-07,2024-08-09,confirmed,1299.95
12112,9,901,2024-05-03,2024-07-06,2024-07-11,confirmed,1359.4
12113,5,501,2024-06-22,2024-07-30,2024-08-05,confirmed,702.39
12114,8,801,2024-06-15,2024-08-11,2024-08-13,confirmed,1005.56
12115,2,201,2024-06-15,2024-08-16,2024-08-23,cancelled,736.56
12116,2,201,2024-06-14,2024-08-12,2024-08-13,confirmed,1688.81
12117,8,801,2024-05-21,2024-07-02,2024-07-08,cancelled,1572.47
12118,5,501,2024-06-23,2024-07-30,2024-08-04,confirmed,332.54
12119,1,102,2024-06-14,2024-07-12,2024-07-13,confirmed,1534.31
12120,7,701,2024-05-03,2024-07-14,2024-07-18,confirmed,1450.2
12121,2,201,2024-06-04,2024-07-05,2024-07-09,cancelled,220.49
12122,1,101,2024-05-18,2024-07-27,2024-07-31,cancelled,1173.37
12123,3,302,2024-06-02,2024-07-11,2024-07-13,confirmed,1635.22
12124,6,601,2024-05-19,2024-08-06,2024-08-12,confirmed,143.78
12125,2,201,2024-06-09,2024-07-23,2024-07-27,cancelled,1115.99
12126,3,301,2024-06-30,2024-07-11,2024-07-16,cancelled,1674.46
12127,9,901,2024-06-18,2024-08-08,2024-08-09,confirmed,975.77
12128,7,701,2024-05-13,2024-07-10,2024-07-12,cancelled,286.29
12129,3,301,2024-06-17,2024-07-02,2024-07-05,confirmed,232.69
12130,2,201,2024-05-17,2024-07-09,2024-07-12,confirmed,430.7
12131,6,601,2024-06-25,2024-07-23,2024-07-29,confirmed,593.29
12132,7,701,2024-05-14,2024-08-01,2024-08-05,confirmed,773.9
12133,1,102,2024-06-18,2024-07-17,2024-07-19,confirmed,1536.72
12134,1,102,2024-05-16,2024-07-18,2024-07-22,confirmed,1446.29
12135,5,501,2024-05-24,2024-07-20,2024-07-22,cancelled,1720.93
12136,6,601,2024-05-30,2024-07-28,2024-08-01,confirmed,1367.51
12137,4,401,2024-05-09,2024-07-21,2024-07-26,confirmed,745.01
12138,5,501,2024-06-18,2024-08-06,2024-08-09,confirmed,1171.91
12139,8,801,2024-06-26,2024-07-29,2024-07-31,cancelled,1728.35
12140,10,1001,2024-06-14,2024-08-07,2024-08-11,confirmed,1503.63
12141,9,901,2024-05-20,2024-08-03,2024-08-06,confirmed,286.05
12142,4,401,2024-05-10,2024-07-21,2024-07-25,cancelled,701.74
12143,6,601,2024-06-26,2024-07-14,2024-07-20,confirmed,338.02
12144,7,701,2024-06-10,2024-07-08,2024-07-09,confirmed,108.64
12145,2,201,2024-06-09,2024-07-14,2024-07-18,confirmed,639.87
12146,2,201,2024-06-16,2024-08-05,2024-08-06,confirmed,1119.08
12147,7,701,2024-05-28,2024-07-14,2024-07-15,confirmed,1314.81
12148,3,302,2024-05-05,2024-08-12,2024-08-13,confirmed,1195.12
12149,2,201,2024-05-18,2024-08-18,2024-08-22,confirmed,637.41
12150,10,1001,2024-06-18,2024-07-04,2024-07-11,confirmed,170.01
12151,5,501,2024-06-13,2024-07-27,2024-07-28,confirmed,382.65
12152,6,601,2024-06-10,2024-08-07,2024-08-11,confirmed,126.37
12153,9,901,2024-06-29,2024-08-11,2024-08-18,cancelled,1779.4
12154,1,101,2024-05-03,2024-07-30,2024-08-02,confirmed,1743.32
12155,4,401,2024-06-28,2024-08-04,2024-08-09,confirmed,1192.57
12156,7,701,2024-06-26,2024-07-31,2024-08-01,cancelled,799.78
12157,9,901,2024-06-11,2024-07-18,2024-07-21,cancelled,774.59
12158,1,102,2024-05-26,2024-08-19,2024-08-22,confirmed,170.49
12159,2,201,2024-06-11,2024-08-14,2024-08-18,confirmed,1186.28
12160,10,1001,2024-05-03,2024-07-08,2024-07-15,confirmed,1146.74
12161,2,201,2024-06-29,2024-07-15,2024-07-16,cancelled,327.24
12162,2,201,2024-06-10,2024-08-14,2024-08-20,confirmed,381.03
12163,4,401,2024-06-18,2024-08-16,2024-08-23,confirmed,1633.93
12164,8,801,2024-06-30,2024-08-14,2024-08-21,confirmed,1600.48
12165,1,102,2024-06-28,2024-07-08,2024-07-09,cancelled,218.32
12166,6,601,2024-06-09,2024-08-14,2024-08-19,cancelled,739.04
12167,3,301,2024-05-17,2024-07-11,2024-07-13,confirmed,295.03
12168,3,301,2024-06-10,2024-07-10,2024-07-17,confirmed,1543.76
12169,1,102,2024-05-04,2024-07-27,2024-08-02,confirmed,299.26
12170,9,901,2024-05-28,2024-07-16,2024-07-21,confirmed,928.08
12171,6,601,2024-06-13,2024-07-21,2024-07-28,cancelled,476.17
12172,6,601,2024-06-14,2024-08-19,2024-08-22,confirmed,693.65
12173,6,601,2024-05-08,2024-07-16,2024-07-22,confirmed,1553.53
12174,7,701,2024-05-17,2024-07-05,2024-07-06,cancelled,193.06
12175,4,401,2024-06-30,2024-08-12,2024-08-14,confirmed,748.45
12176,1,102,2024-05-30,2024-07-07,2024-07-10,confirmed,1099.79
12177,2,201,2024-05-28,2024-08-02,2024-08-09,confirmed,1704.89
12178,4,401,2024-05-16,2024-07-30,2024-08-05,confirmed,952.71
12179,1,102,2024-05-03,2024-07-09,2024-07-11,cancelled,749.33
12180,10,1001,2024-06-02,2024-08-09,2024-08-14,confirmed,774.35
12181,3,302,2024-06-26,2024-07-18,2024-07-22,confirmed,615.22
12182,3,301,2024-05-06,2024-08-06,2024-08-12,confirmed,878.23
12183,9,901,2024-06-24,2024-08-17,2024-08-18,confirmed,1618.91
12184,3,302,2024-06-19,2024-07-18,2024-07-19,confirmed,997.81
12185,5,501,2024-06-08,2024-07-17,2024-07-18,cancelled,233.75
12186,3,301,2024-06-03,2024-07-14,2024-07-16,confirmed,826.75
12187,10,1001,2024-06-09,2024-07-04,2024-07-08,confirmed,257.26
12188,4,401,2024-05-20,2024-07-25,2024-07-31,cancelled,421.62
12189,10,1001,2024-06-18,2024-07-26,2024-07-28,confirmed,995.55
12190,1,101,2024-05-30,2024-08-03,2024-08-07,confirmed,175.28
12191,1,102,2024-06-15,2024-07-08,2024-07-10,confirmed,1620.55
12192,1,102,2024-05-25,2024-07-18,2024-07-20,confirmed,262.76
12193,8,801,2024-06-16,2024-08-09,2024-08-15,confirmed,760.16
12194,5,501,2024-06-24,2024-07-15,2024-07-21,cancelled,1272.78
12195,2,201,2024-05-30,2024-07-14,2024-07-16,cancelled,684.45
12196,3,302,2024-06-12,2024-08-15,2024-08-20,confirmed,95.31
12197,5,501,2024-06-19,2024-08-02,2024-08-08,confirmed,1353.85
12198,1,101,2024-05-07,2024-08-14,2024-08-16,confirmed,1255.27
12199,6,601,2024-06-20,2024-07-12,2024-07-15,cancelled,332.54
12200,3,302,2024-06-30,2024-08-12,2024-08-16,confirmed,125.61
12201,8,801,2024-06-14,2024-07-05,2024-07-07,confirmed,1548.78
12202,10,1001,2024-05-23,2024-07-23,2024-07-27,confirmed,925.01
12203,4,401,2024-06-15,2024-07-31,2024-08-01,confirmed,119.74
12204,10,1001,2024-05-18,2024-07-19,2024-07-26,confirmed,950.38
12205,6,601,2024-05-13,2024-07-10,2024-07-17,confirmed,610.87
12206,3,302,2024-05-14,2024-07-22,2024-07-26,confirmed,689.84
12207,5,501,2024-05-27,2024-07-17,2024-07-23,confirmed,712.93
12208,4,401,2024-06-30,2024-07-23,2024-07-26,confirmed,1614.25
12209,3,302,2024-05-12,2024-08-12,2024-08-19,cancelled,1532.72
12210,1,101,2024-05-31,2024-07-08,2024-07-11,confirmed,1335.25
12211,5,501,2024-06-29,2024-07-10,2024-07-14,cancelled,1217.52
12212,4,401,2024-06-21,2024-07-23,2024-07-27,confirmed,1077.67
12213,6,601,2024-05-17,2024-07-28,2024-07-31,confirmed,242.66
12214,9,901,2024-05-03,2024-07-25,2024-07-31,confirmed,558.41
12215,7,701,2024-05-21,2024-08-13,2024-08-18,cancelled,858.25
12216,6,601,2024-05-05,2024-08-03,2024-08-05,confirmed,1251.2
12217,4,401,2024-05-05,2024-07-22,2024-07-26,confirmed,1706.41
12218,3,301,2024-06-13,2024-07-20,2024-07-22,confirmed,979.33
12219,1,101,2024-06-09,2024-08-09,2024-08-10,confirmed,868.1
12220,4,401,2024-05-11,2024-08-20,2024-08-23,confirmed,1747.79
12221,8,801,2024-05-30,2024-08-13,2024-08-15,confirmed,346.89
12222,7,701,2024-06-12,2024-08-09,2024-08-14,confirmed,609.23
12223,7,701,2024-06-12,2024-07-05,2024-07-12,confirmed,866.1
12224,2,201,2024-06-17,2024-07-19,2024-07-26,confirmed,180.96
12225,5,501,2024-06-11,2024-07-01,2024-07-05,confirmed,1516.33
12226,1,102,2024-06-27,2024-07-17,2024-07-19,confirmed,574.38
12227,1,101,2024-05-07,2024-08-02,2024-08-08,cancelled,1048.88
12228,6,601,2024-06-25,2024-08-15,2024-08-18,confirmed,1343.52
12229,2,201,2024-06-03,2024-08-07,2024-08-08,confirmed,144.95
12230,3,302,2024-05-02,2024-07-23,2024-07-25,cancelled,1179.35
12231,3,302,2024-06-03,2024-07-26,2024-07-27,cancelled,1663.53
12232,4,401,2024-05-23,2024-07-20,2024-07-22,confirmed,1250.96
12233,3,302,2024-06-10,2024-08-07,2024-08-09,confirmed,431.16
12234,3,301,2024-06-22,2024-07-27,2024-08-01,confirmed,611.54
12235,6,601,2024-06-11,2024-08-06,2024-08-12,confirmed,403.57
